UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,theta,error,WLE.rel
10169.0,10377538.0,ont-gamified,Grupo Hefesto,Master,Yee Achiever,0.8426009772679931,0.4561868345387457,0.4489952207013542
10170.0,10260351.0,ont-gamified,Grupo Afrodite,Apprentice,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10171.0,698531.0,non-gamified,Grupo  Team 6,Apprentice,NA,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10172.0,10273971.0,non-gamified,Grupo Team 1,Master,NA,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10174.0,10276852.0,ont-gamified,Grupo Urano,Master,Yee Achiever,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10175.0,10310700.0,ont-gamified,Grupo Hélio,Master,Yee Socializer,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10176.0,10276949.0,ont-gamified,Grupo Cronus,Apprentice,Yee Achiever,1.3381045341061555,0.38727206448645907,0.4489952207013542
10178.0,8656201.0,ont-gamified,Grupo Morfeu,Apprentice,Yee Socializer,1.0244755851243479,0.42584334350660275,0.4489952207013542
10179.0,10310759.0,non-gamified,Grupo Team 9,Master,NA,0.8426009772679931,0.4561868345387457,0.4489952207013542
10181.0,10276866.0,non-gamified,Grupo Team 10,Master,NA,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10183.0,10352030.0,ont-gamified,Grupo Hélio,Apprentice,Yee Socializer,1.3381045341061555,0.38727206448645907,0.4489952207013542
10184.0,10276675.0,ont-gamified,Grupo Apolo,Master,Yee Socializer,1.0244755851243479,0.42584334350660275,0.4489952207013542
10185.0,10276960.0,non-gamified,Grupo Team 12,Apprentice,NA,1.0244755851243479,0.42584334350660275,0.4489952207013542
10186.0,10310551.0,ont-gamified,Grupo Ares,Apprentice,Yee Achiever,1.4781430624387621,0.37420860296538566,0.4489952207013542
10187.0,9790781.0,non-gamified,Grupo Team 15,Apprentice,NA,1.734699207374495,0.35577448503041853,0.4489952207013542
10188.0,10276995.0,non-gamified,Grupo Team 3,Master,NA,0.366981375827895,0.5756840040380412,0.4489952207013542
10189.0,9363926.0,ont-gamified,Grupo Hades,Master,Yee Socializer,1.734699207374495,0.35577448503041853,0.4489952207013542
10190.0,10276907.0,ont-gamified,Grupo Zeus,Apprentice,Yee Socializer,0.6315069326468057,0.5012598329308553,0.4489952207013542
10191.0,10276981.0,non-gamified,Grupo  Team 6,Master,NA,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10192.0,10276682.0,non-gamified,Grupo Team 5,Apprentice,NA,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10193.0,10276762.0,ont-gamified,Grupo Afrodite,Master,Yee Achiever,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10195.0,10351971.0,ont-gamified,Grupo Urano,Apprentice,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10196.0,10310655.0,ont-gamified,Grupo Hefesto,Apprentice,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10197.0,10276661.0,ont-gamified,Grupo Gaia,Apprentice,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10198.0,10310888.0,ont-gamified,Grupo Apolo,Apprentice,Yee Socializer,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10199.0,10276737.0,ont-gamified,Grupo Gaia,Master,Yee Achiever,1.3381045341061555,0.38727206448645907,0.4489952207013542
10200.0,9795272.0,ont-gamified,Grupo Hades,Apprentice,Yee Socializer,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10201.0,10276928.0,ont-gamified,Grupo Caronte,Master,Yee Achiever,0.8426009772679931,0.4561868345387457,0.4489952207013542
10202.0,10277036.0,non-gamified,Grupo Team 11,Apprentice,NA,3.942415957132853,0.8464500347207722,0.4489952207013542
10203.0,9921470.0,non-gamified,Grupo Team 3,Apprentice,NA,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10204.0,10310471.0,ont-gamified,Grupo Hermes,Master,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10206.0,10310721.0,ont-gamified,Grupo Hera,Master,Yee Achiever,1.734699207374495,0.35577448503041853,0.4489952207013542
10208.0,10276932.0,non-gamified,Grupo Team 7,Apprentice,NA,0.6315069326468057,0.5012598329308553,0.4489952207013542
10209.0,10262669.0,ont-gamified,Grupo Artemis,Apprentice,Yee Achiever,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10210.0,10277015.0,non-gamified,Grupo Team 9,Apprentice,NA,2.194360450821626,0.343337515761799,0.4489952207013542
10211.0,9311643.0,non-gamified,Grupo Team 2,Master,NA,0.8426009772679931,0.4561868345387457,0.4489952207013542
10212.0,9065750.0,non-gamified,Grupo Team 4,Master,NA,1.1878583160420946,0.4039255078391595,0.4489952207013542
10213.0,10277040.0,ont-gamified,Grupo Morfeu,Master,Yee Socializer,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10214.0,10277022.0,non-gamified,Grupo Team 5,Master,NA,0.8426009772679931,0.4561868345387457,0.4489952207013542
10215.0,9285227.0,ont-gamified,Grupo Zeus,Master,Yee Socializer,-0.9273807181445219,1.2605553005712968,0.4489952207013542
10216.0,10276720.0,non-gamified,Grupo Team 15,Master,NA,-0.02123439562102884,0.7252281696877338,0.4489952207013542
10217.0,9805341.0,non-gamified,Grupo Team 13,Master,NA,-0.9273807181445219,1.2605553005712968,0.4489952207013542
