UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,theta,error,WLE.rel
10169.0,10377538.0,ont-gamified,Grupo Hefesto,Master,Yee Achiever,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10170.0,10260351.0,ont-gamified,Grupo Afrodite,Apprentice,Yee Achiever,0.8943229174768339,0.4194463071016246,0.7694497205135057
10171.0,698531.0,non-gamified,Grupo  Team 6,Apprentice,NA,0.2967962112053458,0.3087508638184475,0.7694497205135057
10172.0,10273971.0,non-gamified,Grupo Team 1,Master,NA,-0.1750174456725396,0.2702117509375173,0.7694497205135057
10174.0,10276852.0,ont-gamified,Grupo Urano,Master,Yee Achiever,-0.4482465433985139,0.2625675337505812,0.7694497205135057
10175.0,10310700.0,ont-gamified,Grupo Hélio,Master,Yee Socializer,1.7561459858348463,0.7300095813694805,0.7694497205135057
10176.0,10276949.0,ont-gamified,Grupo Cronus,Apprentice,Yee Achiever,0.04589615737790774,0.28380551947551363,0.7694497205135057
10178.0,8656201.0,ont-gamified,Grupo Morfeu,Apprentice,Yee Socializer,0.04589615737790774,0.28380551947551363,0.7694497205135057
10179.0,10310759.0,non-gamified,Grupo Team 9,Master,NA,-0.9227598847989489,0.26981440367589,0.7694497205135057
10181.0,10276866.0,non-gamified,Grupo Team 10,Master,NA,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10183.0,10352030.0,ont-gamified,Grupo Hélio,Apprentice,Yee Socializer,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10184.0,10276675.0,ont-gamified,Grupo Apolo,Master,Yee Socializer,0.1251438438279301,0.2905154397073688,0.7694497205135057
10185.0,10276960.0,non-gamified,Grupo Team 12,Apprentice,NA,-0.4482465433985139,0.2625675337505812,0.7694497205135057
10186.0,10310551.0,ont-gamified,Grupo Ares,Apprentice,Yee Achiever,0.2967962112053458,0.3087508638184475,0.7694497205135057
10187.0,9790781.0,non-gamified,Grupo Team 15,Apprentice,NA,0.4950446231798232,0.33678360871089846,0.7694497205135057
10188.0,10276995.0,non-gamified,Grupo Team 3,Master,NA,-0.3811405822530769,0.2635865061987587,0.7694497205135057
10189.0,9363926.0,ont-gamified,Grupo Hades,Master,Yee Socializer,-0.1750174456725396,0.2702117509375173,0.7694497205135057
10190.0,10276907.0,ont-gamified,Grupo Zeus,Apprentice,Yee Socializer,0.20842448400090235,0.29870635501532683,0.7694497205135057
10191.0,10276981.0,non-gamified,Grupo  Team 6,Master,NA,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10192.0,10276682.0,non-gamified,Grupo Team 5,Apprentice,NA,-0.581728733226766,0.2620907084044736,0.7694497205135057
10193.0,10276762.0,ont-gamified,Grupo Afrodite,Master,Yee Achiever,-0.31343622428089174,0.26516604224411205,0.7694497205135057
10195.0,10351971.0,ont-gamified,Grupo Urano,Apprentice,Yee Achiever,-0.24483839120963827,0.26735321031293735,0.7694497205135057
10196.0,10310655.0,ont-gamified,Grupo Hefesto,Apprentice,Yee Achiever,-0.8527022915567344,0.2671847031364444,0.7694497205135057
10197.0,10276661.0,ont-gamified,Grupo Gaia,Apprentice,Yee Achiever,1.3443366272681938,0.5591024679326041,0.7694497205135057
10198.0,10310888.0,ont-gamified,Grupo Apolo,Apprentice,Yee Socializer,2.7505191639644373,1.3135085435618454,0.7694497205135057
10199.0,10276737.0,ont-gamified,Grupo Gaia,Master,Yee Achiever,2.7505191639644373,1.3135085435618454,0.7694497205135057
10200.0,9795272.0,ont-gamified,Grupo Hades,Apprentice,Yee Socializer,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10201.0,10276928.0,ont-gamified,Grupo Caronte,Master,Yee Achiever,0.2967962112053458,0.3087508638184475,0.7694497205135057
10202.0,10277036.0,non-gamified,Grupo Team 11,Apprentice,NA,-0.9227598847989489,0.26981440367589,0.7694497205135057
10203.0,9921470.0,non-gamified,Grupo Team 3,Apprentice,NA,0.6097867393529149,0.3567757146100607,0.7694497205135057
10204.0,10310471.0,ont-gamified,Grupo Hermes,Master,Yee Achiever,0.8943229174768339,0.4194463071016246,0.7694497205135057
10206.0,10310721.0,ont-gamified,Grupo Hera,Master,Yee Achiever,0.8943229174768339,0.4194463071016246,0.7694497205135057
10208.0,10276932.0,non-gamified,Grupo Team 7,Apprentice,NA,0.20842448400090235,0.29870635501532683,0.7694497205135057
10210.0,10277015.0,non-gamified,Grupo Team 9,Apprentice,NA,-1.3036913410142628,0.2945060732742722,0.7694497205135057
10211.0,9311643.0,non-gamified,Grupo Team 2,Master,NA,-0.8527022915567344,0.2671847031364444,0.7694497205135057
10212.0,9065750.0,non-gamified,Grupo Team 4,Master,NA,0.4950446231798232,0.33678360871089846,0.7694497205135057
10213.0,10277040.0,ont-gamified,Grupo Morfeu,Master,Yee Socializer,-0.581728733226766,0.2620907084044736,0.7694497205135057
10214.0,10277022.0,non-gamified,Grupo Team 5,Master,NA,-0.7838387007338864,0.2651301122611787,0.7694497205135057
10215.0,9285227.0,ont-gamified,Grupo Zeus,Master,Yee Socializer,0.8943229174768339,0.4194463071016246,0.7694497205135057
10216.0,10276720.0,non-gamified,Grupo Team 15,Master,NA,0.7403813934557936,0.38315195417262105,0.7694497205135057
10217.0,9805341.0,non-gamified,Grupo Team 13,Master,NA,0.39167732353342644,0.3211809914070885,0.7694497205135057
10218.0,9842913.0,ont-gamified,Grupo Ares,Master,Yee Achiever,-0.030134652759936636,0.2783082773984154,0.7694497205135057
10219.0,10276831.0,non-gamified,Grupo Team 12,Master,NA,-0.7158916877066687,0.26361092672617675,0.7694497205135057
