UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,theta,error,WLE.rel
10169.0,10377538.0,ont-gamified,Grupo Hefesto,Master,Yee Achiever,0.029085845599364474,0.27619974375762546,0.8032546566851604
10170.0,10260351.0,ont-gamified,Grupo Afrodite,Apprentice,Yee Achiever,0.9533196434620419,0.4210657283915763,0.8032546566851604
10171.0,698531.0,non-gamified,Grupo  Team 6,Apprentice,NA,0.353272817406531,0.30792780071933584,0.8032546566851604
10172.0,10273971.0,non-gamified,Grupo Team 1,Master,NA,-0.11336994573998242,0.26746851870504057,0.8032546566851604
10174.0,10276852.0,ont-gamified,Grupo Urano,Master,Yee Achiever,-0.3796226172202818,0.25852879650634863,0.8032546566851604
10175.0,10310700.0,ont-gamified,Grupo Hélio,Master,Yee Socializer,1.831155805137414,0.7370774364591842,0.8032546566851604
10176.0,10276949.0,ont-gamified,Grupo Cronus,Apprentice,Yee Achiever,0.1041631086664388,0.2820123022049456,0.8032546566851604
10178.0,8656201.0,ont-gamified,Grupo Morfeu,Apprentice,Yee Socializer,0.1041631086664388,0.2820123022049456,0.8032546566851604
10179.0,10310759.0,non-gamified,Grupo Team 9,Master,NA,-0.8346470363436973,0.26350213670119454,0.8032546566851604
10181.0,10276866.0,non-gamified,Grupo Team 10,Master,NA,0.029085845599364474,0.27619974375762546,0.8032546566851604
10183.0,10352030.0,ont-gamified,Grupo Hélio,Apprentice,Yee Socializer,0.029085845599364474,0.27619974375762546,0.8032546566851604
10184.0,10276675.0,ont-gamified,Grupo Apolo,Master,Yee Socializer,0.18263151095787775,0.2890386938124528,0.8032546566851604
10185.0,10276960.0,non-gamified,Grupo Team 12,Apprentice,NA,-0.3796226172202818,0.25852879650634863,0.8032546566851604
10186.0,10310551.0,ont-gamified,Grupo Ares,Apprentice,Yee Achiever,0.353272817406531,0.30792780071933584,0.8032546566851604
10187.0,9790781.0,non-gamified,Grupo Team 15,Apprentice,NA,0.551372178519287,0.33670150200561966,0.8032546566851604
10188.0,10276995.0,non-gamified,Grupo Team 3,Master,NA,-0.31453153990893884,0.25987423720524205,0.8032546566851604
10189.0,9363926.0,ont-gamified,Grupo Hades,Master,Yee Socializer,-0.11336994573998242,0.26746851870504057,0.8032546566851604
10190.0,10276907.0,ont-gamified,Grupo Zeus,Apprentice,Yee Socializer,0.2653117734554871,0.29755097250599843,0.8032546566851604
10191.0,10276981.0,non-gamified,Grupo  Team 6,Master,NA,0.029085845599364474,0.27619974375762546,0.8032546566851604
10192.0,10276682.0,non-gamified,Grupo Team 5,Apprentice,NA,-0.508517324876762,0.2573974142467564,0.8032546566851604
10193.0,10276762.0,ont-gamified,Grupo Afrodite,Master,Yee Achiever,-0.24865992435546422,0.2617788528546458,0.8032546566851604
