UserID,NroUSP,startP1,corrP1,exatP1,startP2,corrP2,exatP2,startP3,corrP3,exatP3,startP4,corrP4,exatP4,startPA,corrPA,exatPA,startPB,corrPB,exatPB,startPC,corrPC,exatPC,startPD,corrPD,exatPD,startPE,corrPE,exatPE,startPF,corrPF,exatPF,startPG,corrPG,exatPG,startPH,corrPH,exatPH,P1s0,P1s1,P1s2,P1s3,P2s0,P2s1,P2s2,P2s3,P3s0,P3s1,P3s2,P3s3,P4s0,P4s1,P4s2,P4s3,PAs0,PAs1,PAs2,PAs3,PBs0,PBs1,PBs2,PBs3,PCs0,PCs1,PCs2,PCs3,PDs0,PDs1,PDs2,PDs3,PEs0,PEs1,PEs2,PEs3,PFs0,PFs1,PFs2,PFs3,PGs0,PGs1,PGs2,PGs3,PHs0,PHs1,PHs2,PHs3
10208.0,10276932.0,0.0,0.0,0.0,1491759104.0,10.0,198.0,1491759985.0,10.0,2033.0,1495649875.0,10.0,4218.0,1492445132.0,10.0,1172.0,1492447205.0,10.0,968.0,1494358372.0,10.0,751.0,1494359065.0,10.0,918.0,1494359988.0,10.0,1631.0,1497728706.0,10.0,10732.0,1497986819.0,10.0,8676.0,1498081788.0,10.0,6115.0,NA,NA,NA,NA,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10176.0,10276949.0,1490838508.0,10.0,3187.0,1491528063.0,10.0,2123.0,1491836077.0,10.0,2208.0,0.0,0.0,0.0,1492884440.0,10.0,426.0,1492883890.0,10.0,1023.0,1494802838.0,0.0,1598.0,0.0,0.0,0.0,0.0,0.0,0.0,1499314559.0,10.0,667.0,1499451831.0,10.0,1286.0,1499451338.0,10.0,414.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0
10238.0,10276953.0,0.0,0.0,0.0,1492528814.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494711845.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10185.0,10276960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499415220.0,10.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA
10232.0,10276974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492512903.0,10.0,907.0,0.0,0.0,0.0,1494894258.0,10.0,1691.0,1494935657.0,0.0,2641.0,0.0,0.0,0.0,1499457375.0,10.0,508.0,1499457976.0,10.0,1566.0,1499459600.0,10.0,885.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,2.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0
10191.0,10276981.0,0.0,0.0,0.0,1491848445.0,10.0,318.0,1491924462.0,10.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494891187.0,10.0,556.0,0.0,0.0,0.0,1494894465.0,0.0,1891.0,1498953870.0,10.0,3026.0,1499457999.0,10.0,853.0,1499458076.0,10.0,553.0,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,2.0,3.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0
10188.0,10276995.0,1490745104.0,10.0,853.0,1491429483.0,10.0,1028.0,1491662112.0,10.0,254.0,1495570337.0,10.0,10931.0,1492468833.0,10.0,263.0,1492469366.0,0.0,861.0,1494602798.0,0.0,7234.0,0.0,0.0,0.0,1495153615.0,10.0,1235.0,1497908595.0,10.0,2416.0,1497914959.0,10.0,29950.0,1499373227.0,10.0,23790.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10210.0,10277015.0,1490742967.0,10.0,3315.0,1491410967.0,10.0,2157.0,1491910070.0,10.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494550780.0,10.0,506.0,1494551994.0,10.0,6177.0,1494883218.0,0.0,14104.0,1499376991.0,10.0,1018.0,1499440927.0,10.0,588.0,1499482482.0,0.0,741.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0
10214.0,10277022.0,0.0,0.0,0.0,1491345213.0,10.0,3733.0,1492442776.0,10.0,10755.0,0.0,0.0,0.0,1492638819.0,10.0,991.0,1492639168.0,10.0,2437.0,1494522046.0,10.0,2123.0,1494862418.0,10.0,1311.0,1494863890.0,10.0,16178.0,1497901745.0,10.0,3122.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA
10202.0,10277036.0,1490804478.0,10.0,6258.0,1491853817.0,10.0,9601.0,1491949270.0,0.0,6809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494817462.0,10.0,4431.0,1494853765.0,0.0,6559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10213.0,10277040.0,0.0,0.0,0.0,1492560683.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,1492711295.0,10.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494813601.0,10.0,1221.0,1499438872.0,10.0,538.0,1499438722.0,10.0,1202.0,1499392169.0,10.0,844.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0
10226.0,10310342.0,1490835393.0,10.0,3084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494445675.0,10.0,1981.0,0.0,0.0,0.0,1499482167.0,10.0,549.0,0.0,0.0,0.0,1499482834.0,10.0,2386.0,1.0,1.0,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,2.0,3.0,4.0,NA,NA,NA,NA,1.0,1.0,1.0,2.0
10204.0,10310471.0,0.0,0.0,0.0,1491512969.0,10.0,5363.0,1492092350.0,0.0,20815.0,1495631033.0,0.0,6317.0,1492704342.0,10.0,1402.0,1492706259.0,0.0,454.0,1494514768.0,10.0,3937.0,1495137271.0,10.0,700.0,1495109875.0,10.0,6921.0,1499476660.0,10.0,1209.0,1499477961.0,10.0,2517.0,1499384809.0,10.0,1649.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
10228.0,10310492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499402767.0,10.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA
10186.0,10310551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499390861.0,10.0,339.0,1499458121.0,10.0,776.0,1499459069.0,10.0,438.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0
10196.0,10310655.0,1490836901.0,10.0,2136.0,1491443969.0,10.0,1996.0,1492475522.0,10.0,533.0,0.0,0.0,0.0,1492476160.0,10.0,1830.0,1492477301.0,10.0,1547.0,1494887088.0,10.0,531.0,1494888210.0,10.0,2781.0,0.0,0.0,0.0,0.0,0.0,0.0,1499472635.0,10.0,1137.0,1499474089.0,10.0,878.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0
10234.0,10310676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499305258.0,10.0,1433.0,1499458895.0,10.0,2743.0,1499460110.0,10.0,531.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0
10175.0,10310700.0,0.0,0.0,0.0,1491429675.0,10.0,1303.0,1491949515.0,10.0,537.0,0.0,0.0,0.0,1492984716.0,10.0,496.0,1492985291.0,10.0,724.0,1494442932.0,10.0,642.0,1494443473.0,10.0,1070.0,1494445164.0,10.0,28934.0,1497729459.0,10.0,1872.0,1497731423.0,10.0,2980.0,1498015440.0,10.0,2226.0,NA,NA,NA,NA,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,NA,NA,NA,NA,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
10206.0,10310721.0,1490752209.0,10.0,988.0,1491704884.0,10.0,898.0,1491955471.0,10.0,470.0,0.0,0.0,0.0,1492474909.0,10.0,244.0,1492476383.0,10.0,555.0,1494444735.0,10.0,618.0,1494897883.0,10.0,274.0,1494897880.0,0.0,2952.0,1498128966.0,10.0,1969.0,1498092283.0,10.0,3314.0,1499300529.0,10.0,2064.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,NA,NA,NA,NA,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
10179.0,10310759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499402582.0,10.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,2.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA
10198.0,10310888.0,1490866590.0,10.0,11162.0,1491776964.0,10.0,4116.0,1492193254.0,10.0,8488.0,0.0,0.0,0.0,1493071247.0,10.0,1344.0,0.0,0.0,0.0,1494708227.0,10.0,1405.0,1494709639.0,10.0,5387.0,0.0,0.0,0.0,1498358079.0,10.0,2420.0,1498074935.0,10.0,2795.0,1499481813.0,10.0,2427.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
10195.0,10351971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492469565.0,10.0,1626.0,1492473514.0,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10230.0,10351992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1494882547.0,10.0,351.0,1494883329.0,10.0,1506.0,1494887688.0,0.0,11344.0,1498447348.0,0.0,9368.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
10183.0,10352030.0,1490831070.0,10.0,4343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492557006.0,10.0,555.0,1492558298.0,10.0,1231.0,1494374899.0,0.0,1337.0,1494960349.0,0.0,45.0,1494958592.0,10.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10169.0,10377538.0,0.0,0.0,0.0,1492709550.0,10.0,1367.0,1492711780.0,0.0,3530.0,0.0,0.0,0.0,1492461549.0,10.0,347.0,1492462225.0,10.0,7402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499401160.0,10.0,714.0,1499401931.0,10.0,1492.0,1499403242.0,10.0,465.0,NA,NA,NA,NA,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0
10237.0,10377688.0,1490835460.0,10.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499413324.0,10.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,2.0,2.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA
