UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10169,10377538,ont-gamified,Grupo Hefesto,Master,Yee Achiever,4,0.8224933277993179,0.44313362798158473,0.895887907683289,1.0628854613465586
10170,10260351,ont-gamified,Grupo Afrodite,Apprentice,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10171,698531,non-gamified,Grupo  Team 6,Apprentice,NA,1,-0.007369671226134078,0.7139109070497245,0.29927102569390274,0.32141555299031177
10172,10273971,non-gamified,Grupo Team 1,Master,NA,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10174,10276852,ont-gamified,Grupo Urano,Master,Yee Achiever,1,-0.007369671226134078,0.7139109070497245,0.29927102569390274,0.32141555299031177
10175,10310700,ont-gamified,Grupo Hélio,Master,Yee Socializer,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10176,10276949,ont-gamified,Grupo Cronus,Apprentice,Yee Achiever,7,1.2769315147994058,0.38250038219832283,0.044715837236190784,0.04749760356498181
10178,8656201,ont-gamified,Grupo Morfeu,Apprentice,Yee Socializer,5,0.9902035585447598,0.4141660044821169,0.6690859691888676,0.5855817628013403
10179,10310759,non-gamified,Grupo Team 9,Master,NA,4,0.8224933277993179,0.44313362798158473,0.13052643912007128,0.13332236347950777
10181,10276866,non-gamified,Grupo Team 10,Master,NA,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10183,10352030,ont-gamified,Grupo Hélio,Apprentice,Yee Socializer,7,1.2769315147994058,0.38250038219832283,0.09842746156456368,0.10943149213375189
10184,10276675,ont-gamified,Grupo Apolo,Master,Yee Socializer,5,0.9902035585447598,0.4141660044821169,0.5280441539676832,0.49682222186170866
10185,10276960,non-gamified,Grupo Team 12,Apprentice,NA,5,0.9902035585447598,0.4141660044821169,0.3833718314858963,0.39338700653992154
10186,10310551,ont-gamified,Grupo Ares,Apprentice,Yee Achiever,8,1.406818292763501,0.3755488141568566,0.38877846948728884,0.3008243433618962
10187,9790781,non-gamified,Grupo Team 15,Apprentice,NA,10,1.65803832991597,0.3762963854325754,1.9214832380478255,1.937106822556049
10188,10276995,non-gamified,Grupo Team 3,Master,NA,2,0.3721177544727732,0.5627420347795536,0.5300649540954419,0.43844401892448936
10189,9363926,ont-gamified,Grupo Hades,Master,Yee Socializer,10,1.65803832991597,0.3762963854325754,1.1364743050253552,1.096130249858313
10190,10276907,ont-gamified,Grupo Zeus,Apprentice,Yee Socializer,3,0.6248034900264191,0.4878401781762522,0.14795891864459657,0.0999673019319261
10191,10276981,non-gamified,Grupo  Team 6,Master,NA,1,-0.007369671226134078,0.7139109070497245,0.31606906168264537,0.34778420191923254
10192,10276682,non-gamified,Grupo Team 5,Apprentice,NA,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10193,10276762,ont-gamified,Grupo Afrodite,Master,Yee Achiever,1,-0.007369671226134078,0.7139109070497245,0.29927102569390274,0.32141555299031177
10195,10351971,ont-gamified,Grupo Urano,Apprentice,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10196,10310655,ont-gamified,Grupo Hefesto,Apprentice,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10197,10276661,ont-gamified,Grupo Gaia,Apprentice,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10198,10310888,ont-gamified,Grupo Apolo,Apprentice,Yee Socializer,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10199,10276737,ont-gamified,Grupo Gaia,Master,Yee Achiever,7,1.2769315147994058,0.38250038219832283,1.793097225088318,1.8978642633091924
10200,9795272,ont-gamified,Grupo Hades,Apprentice,Yee Socializer,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10201,10276928,ont-gamified,Grupo Caronte,Master,Yee Achiever,4,0.8224933277993179,0.44313362798158473,0.9022552938959585,0.6180588226073587
10202,10277036,non-gamified,Grupo Team 11,Apprentice,NA,18,4.6995047582224245,1.541598589794944,0.11930024209373918,0.14707459440170337
10203,9921470,non-gamified,Grupo Team 3,Apprentice,NA,1,-0.007369671226134078,0.7139109070497245,0.31606906168264537,0.34778420191923254
10204,10310471,ont-gamified,Grupo Hermes,Master,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10206,10310721,ont-gamified,Grupo Hera,Master,Yee Achiever,10,1.65803832991597,0.3762963854325754,0.4247387408250143,0.4640536980595338
10208,10276932,non-gamified,Grupo Team 7,Apprentice,NA,3,0.6248034900264191,0.4878401781762522,1.1624506000925916,1.3501145417955975
10209,10262669,ont-gamified,Grupo Artemis,Apprentice,Yee Achiever,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
10210,10277015,non-gamified,Grupo Team 9,Apprentice,NA,13,2.074471030670177,0.42341083151245096,0.8729630508034437,1.0010377505704402
10211,9311643,non-gamified,Grupo Team 2,Master,NA,4,0.8224933277993179,0.44313362798158473,0.740284031840788,0.8141399677698914
10212,9065750,non-gamified,Grupo Team 4,Master,NA,6,1.139517233858202,0.39490899035150906,0.3728401993811322,0.4514377095954051
10213,10277040,ont-gamified,Grupo Morfeu,Master,Yee Socializer,0,-0.9136302798736787,1.2544702689444274,0.1351832351122375,0.14871670759089045
