UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,theta,error,WLE.rel
10169.0,10377538.0,ont-gamified,Grupo Hefesto,Master,Yee Achiever,0.07589539312884466,0.19327228633637267,0.8465374894179429
10170.0,10260351.0,ont-gamified,Grupo Afrodite,Apprentice,Yee Achiever,0.5109867045424686,0.23547734754213914,0.8465374894179429
10171.0,698531.0,non-gamified,Grupo  Team 6,Apprentice,NA,0.4584686052403798,0.22876883488421118,0.8465374894179429
10172.0,10273971.0,non-gamified,Grupo Team 1,Master,NA,0.11300962036442662,0.19580810926650394,0.8465374894179429
10174.0,10276852.0,ont-gamified,Grupo Urano,Master,Yee Achiever,-0.13071739958502795,0.18205300053096124,0.8465374894179429
10175.0,10310700.0,ont-gamified,Grupo Hélio,Master,Yee Socializer,1.142691341924052,0.3595022824284499,0.8465374894179429
10176.0,10276949.0,ont-gamified,Grupo Cronus,Apprentice,Yee Achiever,-0.16309304520955564,0.18070079960982896,0.8465374894179429
10178.0,8656201.0,ont-gamified,Grupo Morfeu,Apprentice,Yee Socializer,0.004267037117644073,0.1888477249221651,0.8465374894179429
10179.0,10310759.0,non-gamified,Grupo Team 9,Master,NA,-0.5558103051963914,0.17188551338921126,0.8465374894179429
10181.0,10276866.0,non-gamified,Grupo Team 10,Master,NA,0.03967711335877115,0.19095988861828328,0.8465374894179429
10183.0,10352030.0,ont-gamified,Grupo Hélio,Apprentice,Yee Socializer,-0.22653598655699747,0.17834262851918903,0.8465374894179429
10184.0,10276675.0,ont-gamified,Grupo Apolo,Master,Yee Socializer,0.004267037117644073,0.1888477249221651,0.8465374894179429
10185.0,10276960.0,non-gamified,Grupo Team 12,Apprentice,NA,-0.3492545325795932,0.17482728664444677,0.8465374894179429
10186.0,10310551.0,ont-gamified,Grupo Ares,Apprentice,Yee Achiever,-0.030412288510453012,0.18691642335580372,0.8465374894179429
10187.0,9790781.0,non-gamified,Grupo Team 15,Apprentice,NA,0.31613975466741084,0.21297456206509557,0.8465374894179429
10188.0,10276995.0,non-gamified,Grupo Team 3,Master,NA,-0.22653598655699747,0.17834262851918903,0.8465374894179429
10189.0,9363926.0,ont-gamified,Grupo Hades,Master,Yee Socializer,-0.4386670589267932,0.1731009553942504,0.8465374894179429
10190.0,10276907.0,ont-gamified,Grupo Zeus,Apprentice,Yee Socializer,0.11300962036442662,0.19580810926650394,0.8465374894179429
10191.0,10276981.0,non-gamified,Grupo  Team 6,Master,NA,0.2308111401590657,0.20504918991397877,0.8465374894179429
10192.0,10276682.0,non-gamified,Grupo Team 5,Apprentice,NA,0.03967711335877115,0.19095988861828328,0.8465374894179429
10193.0,10276762.0,ont-gamified,Grupo Afrodite,Master,Yee Achiever,-0.09784622715282519,0.18353233699227708,0.8465374894179429
10195.0,10351971.0,ont-gamified,Grupo Urano,Apprentice,Yee Achiever,0.07589539312884466,0.19327228633637267,0.8465374894179429
10196.0,10310655.0,ont-gamified,Grupo Hefesto,Apprentice,Yee Achiever,-0.37925986924272737,0.17417059518321726,0.8465374894179429
10197.0,10276661.0,ont-gamified,Grupo Gaia,Apprentice,Yee Achiever,0.6265135078992233,0.25203482613244976,0.8465374894179429
10198.0,10310888.0,ont-gamified,Grupo Apolo,Apprentice,Yee Socializer,3.1527882161082634,1.3187632180183215,0.8465374894179429
10199.0,10276737.0,ont-gamified,Grupo Gaia,Master,Yee Achiever,0.11300962036442662,0.19580810926650394,0.8465374894179429
10200.0,9795272.0,ont-gamified,Grupo Hades,Apprentice,Yee Socializer,0.40874005511757866,0.22286494478749191,0.8465374894179429
10201.0,10276928.0,ont-gamified,Grupo Caronte,Master,Yee Achiever,0.31613975466741084,0.21297456206509557,0.8465374894179429
10202.0,10277036.0,non-gamified,Grupo Team 11,Apprentice,NA,-1.1301290171064287,0.18411346043805085,0.8465374894179429
10203.0,9921470.0,non-gamified,Grupo Team 3,Apprentice,NA,0.5109867045424686,0.23547734754213914,0.8465374894179429
10204.0,10310471.0,ont-gamified,Grupo Hermes,Master,Yee Achiever,1.142691341924052,0.3595022824284499,0.8465374894179429
10206.0,10310721.0,ont-gamified,Grupo Hera,Master,Yee Achiever,0.004267037117644073,0.1888477249221651,0.8465374894179429
10208.0,10276932.0,non-gamified,Grupo Team 7,Apprentice,NA,0.3614043437742977,0.21763467167302986,0.8465374894179429
10209.0,10262669.0,ont-gamified,Grupo Artemis,Apprentice,Yee Achiever,-0.7890708841846917,0.1730701797796025,0.8465374894179429
10210.0,10277015.0,non-gamified,Grupo Team 9,Apprentice,NA,-0.9390479728172544,0.1764994540417063,0.8465374894179429
10211.0,9311643.0,non-gamified,Grupo Team 2,Master,NA,-0.22653598655699747,0.17834262851918903,0.8465374894179429
10212.0,9065750.0,non-gamified,Grupo Team 4,Master,NA,0.31613975466741084,0.21297456206509557,0.8465374894179429
10213.0,10277040.0,ont-gamified,Grupo Morfeu,Master,Yee Socializer,0.03967711335877115,0.19095988861828328,0.8465374894179429
10214.0,10277022.0,non-gamified,Grupo Team 5,Master,NA,-0.5848962035138106,0.1717683797673219,0.8465374894179429
10215.0,9285227.0,ont-gamified,Grupo Zeus,Master,Yee Socializer,0.5109867045424686,0.23547734754213914,0.8465374894179429
10216.0,10276720.0,non-gamified,Grupo Team 15,Master,NA,0.31613975466741084,0.21297456206509557,0.8465374894179429
10217.0,9805341.0,non-gamified,Grupo Team 13,Master,NA,0.11300962036442662,0.19580810926650394,0.8465374894179429
