UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10202,10277036,ont-gamified,Grupo Paldira,Apprentice,Yee Achiever,36,-0.24827805412393553,0.23781608693243722,0.18470073660859598,0.18726391198845516
10203,9921470,ont-gamified,Grupo Paldira,Apprentice,Yee Achiever,72,4.3383976174105925,1.3683089274642446,0.04250730789925706,0.044638825636823795
10204,10310471,non-gamified,Grupo Team 5,Master,NA,66,1.95328468300788,0.3812980111867615,1.2797712552319775,1.1121812704517575
10206,10310721,non-gamified,Grupo Team 9,Master,NA,41,0.04310669682721945,0.24446676111757526,0.49904987314142124,0.4955829744467375
10208,10276932,ont-gamified,Grupo Yeka,Master,Yee Socializer,32,-0.4685040672807266,0.23331987957799816,0.5533263584022867,0.5431770855716441
10209,10262669,non-gamified,Grupo Team 1,Master,NA,13,-1.5453160243996893,0.2732658264910754,1.1626087730538197,1.1625952861158741
10210,10277015,ont-gamified,Grupo Losvakai,Apprentice,Yee Achiever,31,-0.5220699620427414,0.23252231782801705,1.2615178006881473,1.2329569355460526
10211,9311643,ont-gamified,Grupo Razorg,Master,Yee Achiever,11,-1.7001057974132268,0.29167832313045333,0.5468271265406432,0.5639350648277519
10212,9065750,ont-gamified,Grupo Ellaru,Apprentice,Yee Socializer,31,-0.5220699620427414,0.23252231782801705,0.4187416119983644,0.41739156020460116
10213,10277040,non-gamified,Grupo Team 8,Master,NA,46,0.3501518732623377,0.25040218056408536,0.6753324164703343,0.6820237443520312
10214,10277022,ont-gamified,Grupo Koil,Apprentice,Yee Achiever,43,0.16436034600850633,0.24692899805657775,0.44012527518360356,0.43292176224773365
10215,9285227,non-gamified,Grupo Team 7,Apprentice,NA,49,0.5401201076909151,0.2542111204404262,1.4498965914511734,1.4499886856367261
10216,10276720,ont-gamified,Grupo Ellaru,Master,Yee Socializer,38,-0.1339123095696113,0.2404872156389255,1.4273206552126458,1.4542794562518284
10217,9805341,ont-gamified,Grupo Belos,Master,Yee Socializer,49,0.5401201076909151,0.2542111204404262,0.32790065816568975,0.3315367355071437
