UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,Score,theta,error,Outfit,Infit
10169,10377538,non-gamified,Grupo Team 10,Apprentice,NA,3,-1.9816683091745533,0.6112836944583837,0.04176867994766981,0.04400261750629881
10170,10260351,non-gamified,Grupo Team 6,Apprentice,NA,9,-0.34834388205715044,0.554360663362866,0.3615767711643929,0.3607847485570838
10171,698531,ont-gamified,Grupo Losvakai,Master,Yee Achiever,13,0.9775703177801389,0.5778086950476269,0.19492653590088474,0.19351452516893158
10172,10273971,ont-gamified,Grupo Koil,Master,Yee Achiever,8,-0.6453697643218501,0.5358807909955132,0.8930478087398311,0.9047675952930988
10174,10276852,non-gamified,Grupo Team 1,Apprentice,NA,9,-0.34834388205715044,0.554360663362866,2.933474135905993,3.0022060084922804
10175,10310700,non-gamified,Grupo Team 6,Master,NA,13,0.9775703177801389,0.5778086950476269,1.1905073346069595,1.1856208083987552
10176,10276949,non-gamified,Grupo Team 9,Apprentice,NA,7,-0.9104406707644325,0.5237484337345981,0.4078210116541712,0.4124428455901215
10178,8656201,non-gamified,Grupo Team 11,Apprentice,NA,10,-0.01400110805005749,0.5702319995863476,0.14464595343077405,0.14191993651421247
10179,10310759,ont-gamified,Grupo Tosskor,Apprentice,Yee Achiever,10,-0.01400110805005749,0.5702319995863476,1.041761912332862,1.0395516623738006
10181,10276866,non-gamified,Grupo Team 7,Apprentice,NA,8,-0.6453697643218501,0.5358807909955132,0.6908732835951571,0.674566968129586
10183,10352030,non-gamified,Grupo Belos,Apprentice,Yee Socializer,9,-0.34834388205715044,0.554360663362866,0.04083030874780467,0.04264559477951557
10184,10276675,non-gamified,Grupo Team 7,Master,NA,13,0.9775703177801389,0.5778086950476269,0.5607120152742527,0.5651000486393849
10185,10276960,ont-gamified,Grupo Tosskor,Master,Yee Achiever,9,-0.34834388205715044,0.554360663362866,0.04083030874780467,0.04264559477951557
10186,10310551,non-gamified,Grupo Team 5,Apprentice,NA,14,1.2916965627795067,0.5939784022363641,0.7732194748204808,0.7494379149715807
10187,9790781,ont-gamified,Grupo Razorg,Apprentice,Yee Achiever,11,0.3328125066690014,0.5750510084789583,0.07842758872921687,0.07846229417074665
10188,10276995,ont-gamified,Grupo Paldira,Master,Yee Achiever,11,0.3328125066690014,0.5750510084789583,0.3238661349609656,0.3236469976345739
10189,9363926,non-gamified,Grupo Team 2,Apprentice,NA,0,-4.307819632977439,1.561096844701805,0.1569511654783983,0.1614483405274681
10190,10276907,non-gamified,Grupo Team 8,Apprentice,NA,15,1.6282329697764173,0.6306535811736589,1.7934366321537727,1.8679992437126316
10191,10276981,ont-gamified,Grupo Yeka,Apprentice,Yee Socializer,15,1.6282329697764173,0.6306535811736589,0.0362333850962445,0.040075642803336406
10192,10276682,ont-gamified,Grupo Yeka,Apprentice,Yee Socializer,15,1.6282329697764173,0.6306535811736589,1.7934366321537727,1.8679992437126316
10193,10276762,non-gamified,Grupo Team 2,Master,NA,5,-1.4075878467140641,0.5324458039469746,0.6509119623784534,0.6725125096968294
10196,10310655,non-gamified,Grupo Team 5,Apprentice,NA,10,-0.01400110805005749,0.5702319995863476,0.1921193076780706,0.18861022458569152
10197,10276661,non-gamified,Grupo Team 11,Master,NA,10,-0.01400110805005749,0.5702319995863476,1.041761912332862,1.0395516623738006
10198,10310888,non-gamified,Grupo Team 1,Apprentice,NA,15,1.6282329697764173,0.6306535811736589,1.7934366321537727,1.8679992437126316
10200,9795272,non-gamified,Grupo Team 4,Apprentice,NA,13,0.9775703177801389,0.5778086950476269,0.14767830404530496,0.14630923448596736
10201,10276928,non-gamified,Grupo Team 10,Master,NA,15,1.6282329697764173,0.6306535811736589,0.0362333850962445,0.040075642803336406
10202,10277036,ont-gamified,Grupo Paldira,Apprentice,Yee Achiever,9,-0.34834388205715044,0.554360663362866,0.04083030874780467,0.04264559477951557
10203,9921470,ont-gamified,Grupo Paldira,Apprentice,Yee Achiever,18,3.663735273084614,1.4370106042853135,0.164053528207555,0.17069409919005762
10204,10310471,non-gamified,Grupo Team 5,Master,NA,16,2.024175862096991,0.7041041667813857,0.9550508133770874,0.9909519562632713
10206,10310721,non-gamified,Grupo Team 9,Master,NA,11,0.3328125066690014,0.5750510084789583,0.37093022810548953,0.37120418363073704
10208,10276932,ont-gamified,Grupo Yeka,Master,Yee Socializer,8,-0.6453697643218501,0.5358807909955132,0.35282366290479467,0.35209014005048445
10209,10262669,non-gamified,Grupo Team 1,Master,NA,5,-1.4075878467140641,0.5324458039469746,1.3406467471636965,1.3819206879207437
10210,10277015,ont-gamified,Grupo Losvakai,Apprentice,Yee Achiever,8,-0.6453697643218501,0.5358807909955132,2.5133343885540964,2.4437142503395792
10211,9311643,ont-gamified,Grupo Razorg,Master,Yee Achiever,2,-2.385987379260463,0.70827845447093,0.2605737963398221,0.212084204956019
10212,9065750,ont-gamified,Grupo Ellaru,Apprentice,Yee Socializer,6,-1.1592674958222697,0.5218177042330697,0.534868764158132,0.5423491375603926
10213,10277040,non-gamified,Grupo Team 8,Master,NA,14,1.2916965627795067,0.5939784022363641,0.39089846506797454,0.3889591721672068
10214,10277022,ont-gamified,Grupo Koil,Apprentice,Yee Achiever,8,-0.6453697643218501,0.5358807909955132,0.35282366290479467,0.35209014005048445
10215,9285227,non-gamified,Grupo Team 7,Apprentice,NA,10,-0.01400110805005749,0.5702319995863476,2.170641116057688,2.201939678770488
10216,10276720,ont-gamified,Grupo Ellaru,Master,Yee Socializer,11,0.3328125066690014,0.5750510084789583,0.7881312545112463,0.7873868048670515
