UserID,NroUSP,Type,CLGroup,CLRole,PlayerRole,theta,error,WLE.rel
10214.0,10277022.0,ont-gamified,Vikings,Apprentice,Social Achiever,-2.669448226743978,0.6928373446236307,0.8952033021465277
10215.0,9285227.0,ont-gamified,Vikings,Master,Social Achiever,-1.1738858124735654,0.4255495683702213,0.8952033021465277
10216.0,10276720.0,ont-gamified,Silly Knights,Master,Social Achiever,0.48687881396512156,0.5284041765785104,0.8952033021465277
10217.0,9805341.0,w/o-gamified,Grupo9,Apprentice,NA,0.48687881396512156,0.5284041765785104,0.8952033021465277
10218.0,9842913.0,w/o-gamified,Grupo10,Apprentice,NA,0.18503565572743172,0.511340334175696,0.8952033021465277
10219.0,10276831.0,w/o-gamified,Grupo3,Master,NA,-1.3441318148688886,0.43599712384665684,0.8952033021465277
10220.0,9760151.0,w/o-gamified,Grupo3,Apprentice,NA,-4.503453607642881,1.5134375291834703,0.8952033021465277
10221.0,9082496.0,ont-gamified,Warriors,Apprentice,Social Achiever,-1.009604145852081,0.42130505773716853,0.8952033021465277
10223.0,9795185.0,ont-gamified,Slayers,Master,Social Achiever,0.18503565572743172,0.511340334175696,0.8952033021465277
10224.0,9368772.0,ont-gamified,Mercenaries,Apprentice,Social Achiever,0.18503565572743172,0.511340334175696,0.8952033021465277
10226.0,10310342.0,w/o-gamified,Grupo4,Apprentice,NA,-1.7305027689678225,0.4816987295760539,0.8952033021465277
10227.0,9274382.0,w/o-gamified,Grupo5,Master,NA,2.0403929405229473,0.491004217532262,0.8952033021465277
10228.0,10310492.0,ont-gamified,Resistance,Apprentice,Social Achiever,-1.7305027689678225,0.4816987295760539,0.8952033021465277
10230.0,10351992.0,ont-gamified,Resistance,Master,Social Achiever,-0.07879877985682747,0.48536662511307516,0.8952033021465277
10231.0,10276911.0,w/o-gamified,Grupo9,Master,NA,0.18503565572743172,0.511340334175696,0.8952033021465277
10232.0,10276974.0,w/o-gamified,Grupo7,Apprentice,NA,1.081554025925275,0.5166727406450182,0.8952033021465277
10234.0,10310676.0,w/o-gamified,Grupo4,Master,NA,-1.9693508401276743,0.5236704574134722,0.8952033021465277
10237.0,10377688.0,ont-gamified,Outlaws,Apprentice,Social Achiever,-0.07879877985682747,0.48536662511307516,0.8952033021465277
10238.0,10276953.0,w/o-gamified,Grupo2,Master,NA,1.081554025925275,0.5166727406450182,0.8952033021465277
